,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
774,0.5,-0.0882678394098454,0.4609357341972425,[0.         0.52075472 1.        ],[0.         0.60902256 1.        ],4,9
775,0.5,0.04657398212512415,0.5318657426280744,[0.         0.38867925 1.        ],[0.         0.34210526 1.        ],5,9
776,0.5,0.1183288409703504,0.5710585950145679,[0.        0.4754717 1.       ],[0.         0.35714286 1.        ],6,9
777,0.5,0.16720102142147825,0.6066683560800783,[0.        0.4754717 1.       ],[0.         0.30827068 1.        ],7,9
778,0.5,0.19358774294226133,0.6217392855868394,[0.         0.49433962 1.        ],[0.         0.30075188 1.        ],8,9
779,0.5,0.013391970492268368,0.5060262499361626,[0.         0.56226415 1.        ],[0.         0.54887218 1.        ],9,9
780,0.7,0.07347141438501914,0.536252782483305,[0.         0.54339623 1.        ],[0.         0.46992481 1.        ],0,9
781,0.7,0.06972620229819831,0.5340256143994462,[0.         0.54716981 1.        ],[0.         0.47744361 1.        ],1,9
782,0.7,0.06914455951198756,0.5483014230784476,[0.         0.39245283 1.        ],[0.         0.32330827 1.        ],2,9
783,0.7,0.1558093346573982,0.6060278416002163,[0.         0.44528302 1.        ],[0.         0.28947368 1.        ],3,9
784,0.7,0.020783089799971566,0.5100321851674313,[0.         0.52830189 1.        ],[0.        0.5075188 1.       ],4,9
785,0.7,0.11820116328557245,0.577274076272444,[0.         0.44150943 1.        ],[0.         0.32330827 1.        ],5,9
786,0.7,-0.11441339197049227,0.4541057303818358,[0.         0.56603774 1.        ],[0.         0.68045113 1.        ],6,9
787,0.7,0.3514824797843666,0.77580372250423,[0.         0.49433962 1.        ],[0.         0.14285714 1.        ],7,9
788,0.7,0.16346999574407717,0.6018418680289184,[0.         0.48301887 1.        ],[0.         0.31954887 1.        ],8,9
789,0.7,0.088480635551142,0.544995455004545,[0.         0.53584906 1.        ],[0.         0.44736842 1.        ],9,9
790,1.0,0.1299758831039864,0.5638894312571476,[0.         0.57358491 1.        ],[0.         0.44360902 1.        ],0,9
791,1.0,0.1821393105405022,0.6271968931423251,[0.        0.4490566 1.       ],[0.         0.26691729 1.        ],1,9
792,1.0,0.06612285430557518,0.5297519500580868,[0.         0.58867925 1.        ],[0.         0.52255639 1.        ],2,9
793,1.0,0.08483472833025962,0.5405039284746682,[0.         0.56603774 1.        ],[0.         0.48120301 1.        ],3,9
794,1.0,0.1522343594836147,0.5910008310578179,[0.         0.49433962 1.        ],[0.         0.34210526 1.        ],4,9
795,1.0,0.08774294226131363,0.5741695646960067,[0.         0.33962264 1.        ],[0.        0.2518797 1.       ],5,9
796,1.0,-0.0019719109093488396,0.49896532729898324,[0.        0.4754717 1.       ],[0.         0.47744361 1.        ],6,9
797,1.0,-0.10702227266278908,0.454309801831484,[0.         0.53207547 1.        ],[0.         0.63909774 1.        ],7,9
798,1.0,0.20123421761952048,0.6176299859026454,[0.         0.52830189 1.        ],[0.         0.32706767 1.        ],8,9
799,1.0,0.14475812171939284,0.5835243271560474,[0.         0.50566038 1.        ],[0.         0.36090226 1.        ],9,9
800,1.5,0.2313235919988651,0.6388784792014445,[0.         0.53207547 1.        ],[0.         0.30075188 1.        ],0,9
801,1.5,0.2048659384309831,0.6306854174585075,[0.         0.49433962 1.        ],[0.         0.28947368 1.        ],1,9
802,1.5,0.0246276067527309,0.5114306784660767,[0.        0.5509434 1.       ],[0.         0.52631579 1.        ],2,9
803,1.5,-0.06230671017165551,0.4659577106715447,[0.         0.42641509 1.        ],[0.        0.4887218 1.       ],3,9
804,1.5,0.18962973471414385,0.6367412075209198,[0.         0.44150943 1.        ],[0.        0.2518797 1.       ],4,9
805,1.5,-0.002042842956447688,0.4988839977679956,[0.         0.45660377 1.        ],[0.         0.45864662 1.        ],5,9
806,1.5,0.009363030217052093,0.5048175182481752,[0.         0.49056604 1.        ],[0.         0.48120301 1.        ],6,9
807,1.5,0.227280465314229,0.6656739260821907,[0.         0.45660377 1.        ],[0.         0.22932331 1.        ],7,9
808,1.5,0.028543055752588975,0.512341741093336,[0.         0.59245283 1.        ],[0.         0.56390977 1.        ],8,9
809,1.5,0.1036459072208824,0.5500232793799469,[0.         0.56981132 1.        ],[0.         0.46616541 1.        ],9,9
810,2.0,-0.0018300468151510874,0.4991101116154578,[0.         0.51320755 1.        ],[0.         0.51503759 1.        ],0,9
811,2.0,-0.2048943112498227,0.4147070287124854,[0.         0.49811321 1.        ],[0.         0.70300752 1.        ],1,9
812,2.0,0.09953184848914742,0.5584510797120767,[0.        0.4754717 1.       ],[0.         0.37593985 1.        ],2,9
813,2.0,0.03940984536813735,0.5212651948926789,[0.         0.48301887 1.        ],[0.         0.44360902 1.        ],3,9
814,2.0,0.00956163994892889,0.5044380646350778,[0.         0.54339623 1.        ],[0.         0.53383459 1.        ],4,9
815,2.0,-0.005319903532415959,0.49773646405504923,[0.         0.58490566 1.        ],[0.         0.59022556 1.        ],5,9
816,2.0,0.1825507164136757,0.5976802089026538,[0.         0.55849057 1.        ],[0.         0.37593985 1.        ],6,9
817,2.0,-0.03513973613278487,0.4868959825632453,[0.         0.65283019 1.        ],[0.         0.68796992 1.        ],7,9
818,2.0,0.12245708611150519,0.5597519105105769,[0.         0.57358491 1.        ],[0.         0.45112782 1.        ],8,9
819,2.0,-0.03538090509292102,0.4854128161336359,[0.         0.58867925 1.        ],[0.         0.62406015 1.        ],9,9
820,2.5,-0.009249538941693891,0.4957512251068711,[0.         0.53962264 1.        ],[0.         0.54887218 1.        ],0,9
821,2.5,-0.0016598099021137847,0.49925811319797603,[0.         0.55849057 1.        ],[0.         0.56015038 1.        ],1,9
822,2.5,0.20485175202156336,0.6319444444444444,[0.         0.49056604 1.        ],[0.         0.28571429 1.        ],2,9
823,2.5,-0.08816853454390694,0.46271969287985126,[0.         0.54716981 1.        ],[0.         0.63533835 1.        ],3,9
824,2.5,-0.001461200170236987,0.4994031545887561,[0.         0.61132075 1.        ],[0.         0.61278195 1.        ],4,9
825,2.5,-0.001702369130373138,0.4992234015014238,[0.         0.54716981 1.        ],[0.         0.54887218 1.        ],5,9
826,2.5,-0.02069797134345297,0.4897471574538657,[0.         0.49433962 1.        ],[0.         0.51503759 1.        ],6,9
827,2.5,-0.10326287416654845,0.45577280626070893,[0.         0.53207547 1.        ],[0.         0.63533835 1.        ],7,9
828,2.5,0.06561214356646333,0.5390526049142954,[0.         0.45283019 1.        ],[0.         0.38721805 1.        ],8,9
829,2.5,0.035607887643637426,0.5196124394436631,[0.         0.47169811 1.        ],[0.         0.43609023 1.        ],9,9
830,3.0,0.08137324443183425,0.5336477544699423,[0.         0.64528302 1.        ],[0.         0.56390977 1.        ],0,9
831,3.0,0.03590580224145268,0.5168416709918686,[0.        0.5509434 1.       ],[0.         0.51503759 1.        ],1,9
832,3.0,-0.01275358206837851,0.49480653025383875,[0.         0.60754717 1.        ],[0.         0.62030075 1.        ],2,9
833,3.0,0.020385870336217915,0.512356613410838,[0.         0.42264151 1.        ],[0.         0.40225564 1.        ],3,9
834,3.0,0.13387714569442472,0.5614812305366985,[0.         0.61132075 1.        ],[0.         0.47744361 1.        ],4,9
835,3.0,0.09592850049652435,0.5511327546051239,[0.         0.51698113 1.        ],[0.         0.42105263 1.        ],5,9
836,3.0,0.12632997588310396,0.558420258479302,[0.         0.60377358 1.        ],[0.         0.47744361 1.        ],6,9
837,3.0,0.03577812455667473,0.5179216054120122,[0.         0.51698113 1.        ],[0.         0.48120301 1.        ],7,9
838,3.0,0.17140019860973188,0.5845581030766215,[0.         0.59245283 1.        ],[0.         0.42105263 1.        ],8,9
839,3.0,0.06609448148673569,0.5301479247822541,[0.         0.58113208 1.        ],[0.         0.51503759 1.        ],9,9
840,3.5,0.08121719392821669,0.5360539076768058,[0.         0.60377358 1.        ],[0.         0.52255639 1.        ],0,9
841,3.5,0.14114058731734996,0.5746260819994299,[0.         0.54339623 1.        ],[0.         0.40225564 1.        ],1,9
842,3.5,0.10761810185841958,0.5469861011322251,[0.         0.62641509 1.        ],[0.         0.51879699 1.        ],2,9
843,3.5,0.07340048233792029,0.5376159595195859,[0.        0.5245283 1.       ],[0.         0.45112782 1.        ],3,9
844,3.5,0.11117889062278336,0.5536582359949059,[0.         0.57358491 1.        ],[0.         0.46240602 1.        ],4,9
845,3.5,0.18240885231947795,0.6061626870107996,[0.         0.52075472 1.        ],[0.         0.33834586 1.        ],5,9
846,3.5,0.13386295928500497,0.5619030124908155,[0.         0.60754717 1.        ],[0.         0.47368421 1.        ],6,9
847,3.5,0.11876861966236346,0.5557004470938897,[0.         0.59245283 1.        ],[0.         0.47368421 1.        ],7,9
848,3.5,0.2579798552986239,0.6306487535024068,[0.         0.62264151 1.        ],[0.         0.36466165 1.        ],8,9
849,3.5,0.05484465881685341,0.5244293910977428,[0.         0.58867925 1.        ],[0.         0.53383459 1.        ],9,9
850,5.0,0.19832600368846653,0.5756329798744861,[0.         0.75471698 1.        ],[0.         0.55639098 1.        ],0,9
851,5.0,0.2957015179458079,0.645307010205789,[0.         0.65660377 1.        ],[0.         0.36090226 1.        ],1,9
852,5.0,0.11534969499219738,0.5461144950715169,[0.         0.68301887 1.        ],[0.         0.56766917 1.        ],2,9
853,5.0,0.30336217903248686,0.6397573983059709,[0.         0.69433962 1.        ],[0.         0.39097744 1.        ],3,9
854,5.0,0.27338629592850044,0.6170194678228343,[0.         0.72075472 1.        ],[0.         0.44736842 1.        ],4,9
855,5.0,0.18682082564902813,0.5777216444953315,[0.         0.69433962 1.        ],[0.        0.5075188 1.       ],5,9
856,5.0,0.09663782096751306,0.5367532803867403,[0.         0.70566038 1.        ],[0.         0.60902256 1.        ],6,9
857,5.0,0.09965952617392537,0.554209429739949,[0.         0.50943396 1.        ],[0.         0.40977444 1.        ],7,9
858,5.0,0.16786778266420765,0.573769061007693,[0.         0.65283019 1.        ],[0.         0.48496241 1.        ],8,9
859,5.0,0.23567881969073623,0.6028757910902492,[0.         0.69056604 1.        ],[0.         0.45488722 1.        ],9,9
860,7.0,0.3107816711590296,0.6515908493294768,[0.         0.66792453 1.        ],[0.         0.35714286 1.        ],0,9
861,7.0,0.22833025961129227,0.5918192709224713,[0.         0.73584906 1.        ],[0.        0.5075188 1.       ],1,9
862,7.0,0.22061285288693427,0.5963017549943647,[0.         0.68301887 1.        ],[0.         0.46240602 1.        ],2,9
863,7.0,0.23586324301319328,0.5948474545330078,[0.         0.73962264 1.        ],[0.        0.5037594 1.       ],3,9
864,7.0,0.24688608313235916,0.6125781118600649,[0.         0.67169811 1.        ],[0.         0.42481203 1.        ],4,9
865,7.0,0.29599943254362315,0.6258823529411764,[0.         0.73584906 1.        ],[0.         0.43984962 1.        ],5,9
866,7.0,0.1903958008228117,0.5865301543500406,[0.         0.64528302 1.        ],[0.         0.45488722 1.        ],6,9
867,7.0,0.21315080153213217,0.5900833383296361,[0.         0.69811321 1.        ],[0.         0.48496241 1.        ],7,9
868,7.0,0.19801390268123137,0.5864400901681983,[0.         0.67169811 1.        ],[0.         0.47368421 1.        ],8,9
869,7.0,0.2394665910058164,0.6035074809909248,[0.         0.69811321 1.        ],[0.         0.45864662 1.        ],9,9
870,9.0,0.2240317775571003,0.6165770979743697,[0.         0.59245283 1.        ],[0.         0.36842105 1.        ],0,9
871,9.0,0.37873457227975593,0.6709001754004122,[0.         0.74339623 1.        ],[0.         0.36466165 1.        ],1,9
872,9.0,0.2244857426585331,0.593385581417308,[0.         0.71320755 1.        ],[0.        0.4887218 1.       ],2,9
873,9.0,0.22823095474535393,0.5958440568105996,[0.         0.70943396 1.        ],[0.         0.48120301 1.        ],3,9
874,9.0,0.2921265427720244,0.6305075292805353,[0.         0.70566038 1.        ],[0.         0.41353383 1.        ],4,9
875,9.0,0.23207547169811316,0.5941807044410414,[0.         0.73207547 1.        ],[0.  0.5 1. ],5,9
876,9.0,0.14907079018300462,0.5644441173584535,[0.         0.65283019 1.        ],[0.        0.5037594 1.       ],6,9
877,9.0,0.2320896581075329,0.5936140993362325,[0.         0.73584906 1.        ],[0.        0.5037594 1.       ],7,9
878,9.0,0.24311249822669878,0.6112402144702507,[0.         0.66792453 1.        ],[0.         0.42481203 1.        ],8,9
879,9.0,0.2772449992906795,0.6138962386208664,[0.         0.74716981 1.        ],[0.         0.46992481 1.        ],9,9
880,0.5,0.026415094339622643,1.0,[0.         0.02641509 1.        ],[0. 0. 1.],0,10
881,0.5,0.03773584905660377,1.0,[0.         0.03773585 1.        ],[0. 0. 1.],1,10
882,0.5,-0.06752730883813307,0.2638888888888889,[0.         0.03773585 1.        ],[0.         0.10526316 1.        ],2,10
883,0.5,0.011320754716981131,1.0,[0.         0.01132075 1.        ],[0. 0. 1.],3,10
884,0.5,0.05666051922258476,0.826627412495911,[0.         0.07169811 1.        ],[0.         0.01503759 1.        ],4,10
885,0.5,0.007547169811320755,1.0,[0.         0.00754717 1.        ],[0. 0. 1.],5,10
886,0.5,-0.041183146545609305,0.3437062560568537,[0.         0.04528302 1.        ],[0.         0.08646617 1.        ],6,10
887,0.5,0.01509433962264151,1.0,[0.         0.01509434 1.        ],[0. 0. 1.],7,10
888,0.5,0.045283018867924525,1.0,[0.         0.04528302 1.        ],[0. 0. 1.],8,10
889,0.5,0.018967229394240316,0.6324549237170597,[0.         0.04528302 1.        ],[0.         0.02631579 1.        ],9,10
890,0.7,0.018867924528301886,1.0,[0.         0.01886792 1.        ],[0. 0. 1.],0,10
891,0.7,0.01509433962264151,1.0,[0.         0.01509434 1.        ],[0. 0. 1.],1,10
892,0.7,-0.07886224996453398,0.1823791566678094,[0.         0.02264151 1.        ],[0.         0.10150376 1.        ],2,10
893,0.7,0.052830188679245285,1.0,[0.         0.05283019 1.        ],[0. 0. 1.],3,10
894,0.7,0.06415094339622641,1.0,[0.         0.06415094 1.        ],[0. 0. 1.],4,10
895,0.7,0.033962264150943396,1.0,[0.         0.03396226 1.        ],[0. 0. 1.],5,10
896,0.7,-0.2893318201163286,0.10344157106747034,[0.         0.03773585 1.        ],[0.         0.32706767 1.        ],6,10
897,0.7,0.04905660377358491,1.0,[0.        0.0490566 1.       ],[0. 0. 1.],7,10
898,0.7,0.007547169811320755,1.0,[0.         0.00754717 1.        ],[0. 0. 1.],8,10
899,0.7,0.011405873173499788,0.6009036144578314,[0.         0.03396226 1.        ],[0.         0.02255639 1.        ],9,10
900,1.0,0.03397645056036317,0.9094017094017094,[0.         0.03773585 1.        ],[0.        0.0037594 1.       ],0,10
901,1.0,0.026429280749042418,0.8892603426661095,[0.         0.03018868 1.        ],[0.        0.0037594 1.       ],1,10
902,1.0,-0.03367853596254788,0.35570143447605157,[0.         0.04150943 1.        ],[0.         0.07518797 1.        ],2,10
903,1.0,0.12850049652432968,0.7748513169073916,[0.         0.18113208 1.        ],[0.         0.05263158 1.        ],3,10
904,1.0,-0.61645623492694,0.0342151524246452,[0.         0.02264151 1.        ],[0.         0.63909774 1.        ],4,10
905,1.0,0.03018867924528302,1.0,[0.         0.03018868 1.        ],[0. 0. 1.],5,10
906,1.0,0.03773584905660377,1.0,[0.         0.03773585 1.        ],[0. 0. 1.],6,10
907,1.0,-0.3682791885373812,0.0850383631713555,[0.         0.03773585 1.        ],[0.         0.40601504 1.        ],7,10
908,1.0,0.06037735849056604,1.0,[0.         0.06037736 1.        ],[0. 0. 1.],8,10
909,1.0,4.255922825932741e-05,0.5009416195856874,[0.         0.01132075 1.        ],[0.        0.0112782 1.       ],9,10
910,1.5,-0.05603631720811461,0.3855072463768116,[0.         0.09433962 1.        ],[0.         0.15037594 1.        ],0,10
911,1.5,-0.03735281600226982,0.38725700094202276,[0.         0.06415094 1.        ],[0.         0.10150376 1.        ],1,10
912,1.5,-0.431578947368421,0.24050632911392408,[0.  0.2 1. ],[0.         0.63157895 1.        ],2,10
913,1.5,-0.23658674989360196,0.1823791566678094,[0.         0.06792453 1.        ],[0.         0.30451128 1.        ],3,10
914,1.5,-0.09730458221024257,0.3531326281529699,[0.         0.11698113 1.        ],[0.         0.21428571 1.        ],4,10
915,1.5,-0.044701376081713706,0.41519995694063194,[0.         0.10943396 1.        ],[0.         0.15413534 1.        ],5,10
916,1.5,-0.033579231096609444,0.400904295403165,[0.         0.06792453 1.        ],[0.         0.10150376 1.        ],6,10
917,1.5,0.0567598240885232,0.7034889634828604,[0.         0.09811321 1.        ],[0.         0.04135338 1.        ],7,10
918,1.5,-0.08953042984820545,0.4025448593224003,[0.         0.18490566 1.        ],[0.         0.27443609 1.        ],8,10
919,1.5,0.09056603773584905,1.0,[0.         0.09056604 1.        ],[0. 0. 1.],9,10
920,2.0,0.037863526741381756,0.6793923914504638,[0.         0.07169811 1.        ],[0.         0.03383459 1.        ],0,10
921,2.0,0.07558518938856576,0.7784280936454849,[0.         0.10566038 1.        ],[0.         0.03007519 1.        ],1,10
922,2.0,-0.07812455667470564,0.42427742485493497,[0.         0.21886792 1.        ],[0.         0.29699248 1.        ],2,10
923,2.0,0.13963682791885373,0.9744529065844019,[0.         0.14339623 1.        ],[0.        0.0037594 1.       ],3,10
924,2.0,0.10585898709036742,0.7507055503292568,[0.         0.15849057 1.        ],[0.         0.05263158 1.        ],4,10
925,2.0,-0.1197900411405873,0.3470068125815336,[0.         0.13584906 1.        ],[0.        0.2556391 1.       ],5,10
926,2.0,0.15115619236771174,0.7863477559795753,[0.         0.20754717 1.        ],[0.         0.05639098 1.        ],6,10
927,2.0,0.1169811320754717,1.0,[0.         0.11698113 1.        ],[0. 0. 1.],7,10
928,2.0,-0.19862391828628176,0.3128658878879414,[0.         0.16603774 1.        ],[0.         0.36466165 1.        ],8,10
929,2.0,0.06423606185274507,0.793720809548521,[0.         0.08679245 1.        ],[0.         0.02255639 1.        ],9,10
930,2.5,0.2000709320470989,0.9209096878171074,[0.         0.21886792 1.        ],[0.         0.01879699 1.        ],0,10
931,2.5,-0.28533125265995174,0.20831278823563534,[0.         0.10188679 1.        ],[0.         0.38721805 1.        ],1,10
932,2.5,0.13606185274507024,0.7733880622541475,[0.         0.19245283 1.        ],[0.         0.05639098 1.        ],2,10
933,2.5,0.16981132075471697,1.0,[0.         0.16981132 1.        ],[0. 0. 1.],3,10
934,2.5,-0.2660093630302171,0.3224303490596413,[0.         0.24150943 1.        ],[0.        0.5075188 1.       ],4,10
935,2.5,0.13208965810753298,0.9730718422924499,[0.         0.13584906 1.        ],[0.        0.0037594 1.       ],5,10
936,2.5,-0.07470563200453964,0.38725700094202276,[0.         0.12830189 1.        ],[0.         0.20300752 1.        ],6,10
937,2.5,0.2151085260320613,0.9831134900911235,[0.         0.21886792 1.        ],[0.        0.0037594 1.       ],7,10
938,2.5,-0.27745779543197613,0.29291431959679815,[0.         0.19622642 1.        ],[0.         0.47368421 1.        ],8,10
939,2.5,0.18867924528301888,1.0,[0.         0.18867925 1.        ],[0. 0. 1.],9,10
940,3.0,-0.25058873599092074,0.36633573460863245,[0.         0.34339623 1.        ],[0.         0.59398496 1.        ],0,10
941,3.0,0.15108526032061287,0.8338557993730408,[0.         0.18867925 1.        ],[0.         0.03759398 1.        ],1,10
942,3.0,-0.18328840970350402,0.364,[0.         0.24528302 1.        ],[0.         0.42857143 1.        ],2,10
943,3.0,0.06091644204851754,0.5878693623639192,[0.         0.20377358 1.        ],[0.         0.14285714 1.        ],3,10
944,3.0,-0.31858419633990637,0.30849521600463903,[0.         0.25660377 1.        ],[0.         0.57518797 1.        ],4,10
945,3.0,0.14396368279188537,0.661860405767513,[0.         0.29433962 1.        ],[0.         0.15037594 1.        ],5,10
946,3.0,-0.23953752305291537,0.35132517390155843,[0.         0.28301887 1.        ],[0.         0.52255639 1.        ],6,10
947,3.0,0.12485458930344731,0.7096374636749082,[0.         0.21132075 1.        ],[0.         0.08646617 1.        ],7,10
948,3.0,-0.2622641509433962,0.3222506393861893,[0.         0.23773585 1.        ],[0.  0.5 1. ],8,10
949,3.0,0.1434104128245141,0.9750916439514992,[0.         0.14716981 1.        ],[0.        0.0037594 1.       ],9,10
950,3.5,-0.11168960136189532,0.4193951307410365,[0.         0.29056604 1.        ],[0.         0.40225564 1.        ],0,10
951,3.5,-0.23583487019435384,0.34719464666519595,[0.         0.26792453 1.        ],[0.        0.5037594 1.       ],1,10
952,3.5,-0.23204709887927372,0.35181997717101804,[0.        0.2754717 1.       ],[0.        0.5075188 1.       ],2,10
953,3.5,-0.10808625336927224,0.4108492663405958,[0.        0.2490566 1.       ],[0.         0.35714286 1.        ],3,10
954,3.5,-0.08147254929777276,0.4448075037961059,[0.         0.32830189 1.        ],[0.         0.40977444 1.        ],4,10
955,3.5,-0.12650021279614132,0.4236466699775658,[0.        0.3509434 1.       ],[0.         0.47744361 1.        ],5,10
956,3.5,-0.1641367569868067,0.4026913372582001,[0.         0.33962264 1.        ],[0.        0.5037594 1.       ],6,10
957,3.5,-0.17890480919279328,0.41068570376350944,[0.         0.41132075 1.        ],[0.         0.59022556 1.        ],7,10
958,3.5,-0.002255639097744344,0.49859418931583876,[0.  0.4 1. ],[0.         0.40225564 1.        ],8,10
959,3.5,-0.0444034614838984,0.4473595694584595,[0.         0.18867925 1.        ],[0.         0.23308271 1.        ],9,10
960,5.0,-0.0961696694566605,0.4485120991630083,[0.         0.41886792 1.        ],[0.         0.51503759 1.        ],0,10
961,5.0,0.09937579798552987,0.5646515920627596,[0.         0.43396226 1.        ],[0.         0.33458647 1.        ],1,10
962,5.0,-0.020598666477514516,0.49030293316236584,[0.         0.52075472 1.        ],[0.         0.54135338 1.        ],2,10
963,5.0,0.03130940558944528,0.5250357329219321,[0.         0.32830189 1.        ],[0.         0.29699248 1.        ],3,10
964,5.0,0.2987232231522202,0.7401190503341164,[0.         0.46037736 1.        ],[0.         0.16165414 1.        ],4,10
965,5.0,0.005305717122996212,0.5032457388829105,[0.         0.41132075 1.        ],[0.         0.40601504 1.        ],5,10
966,5.0,-0.06998155766775427,0.458334037197831,[0.         0.38490566 1.        ],[0.         0.45488722 1.        ],6,10
967,5.0,0.0764363739537523,0.5650284831514917,[0.         0.33207547 1.        ],[0.        0.2556391 1.       ],7,10
968,5.0,-0.028330259611292374,0.48519270980083934,[0.         0.46415094 1.        ],[0.        0.4924812 1.       ],8,10
969,5.0,-0.08083416087388284,0.462474645030426,[0.         0.49811321 1.        ],[0.         0.57894737 1.        ],9,10
970,7.0,0.14841821534969502,0.5916079997197997,[0.         0.47924528 1.        ],[0.         0.33082707 1.        ],0,10
971,7.0,0.15203574975173784,0.6039940225512838,[0.         0.44150943 1.        ],[0.         0.28947368 1.        ],1,10
972,7.0,0.15553979287842246,0.6314502206023404,[0.         0.37358491 1.        ],[0.         0.21804511 1.        ],2,10
973,7.0,0.16362604624769472,0.5923991412183164,[0.        0.5245283 1.       ],[0.         0.36090226 1.        ],3,10
974,7.0,0.11100865370974605,0.5586977721101193,[0.         0.52830189 1.        ],[0.         0.41729323 1.        ],4,10
975,7.0,0.05782380479500643,0.5410423715160303,[0.         0.38113208 1.        ],[0.         0.32330827 1.        ],5,10
976,7.0,0.23122428713292664,0.6482023677462765,[0.         0.50566038 1.        ],[0.         0.27443609 1.        ],6,10
977,7.0,0.054404880124840405,0.5305992180643102,[0.         0.47169811 1.        ],[0.         0.41729323 1.        ],7,10
978,7.0,0.12587601078167115,0.5749117741418031,[0.         0.48301887 1.        ],[0.         0.35714286 1.        ],8,10
979,7.0,0.15597957157043552,0.5945156021662512,[0.         0.49056604 1.        ],[0.         0.33458647 1.        ],9,10
980,9.0,0.05444743935309976,0.5298639858072147,[0.         0.48301887 1.        ],[0.         0.42857143 1.        ],0,10
981,9.0,0.13696978294793588,0.5936923823386706,[0.         0.43396226 1.        ],[0.         0.29699248 1.        ],1,10
982,9.0,0.1109235352532274,0.56159700011029,[0.         0.50566038 1.        ],[0.         0.39473684 1.        ],2,10
983,9.0,0.07320187260604344,0.542060645582002,[0.         0.47169811 1.        ],[0.         0.39849624 1.        ],3,10
984,9.0,0.07338629592850049,0.5379013232126372,[0.         0.52075472 1.        ],[0.         0.44736842 1.        ],4,10
985,9.0,0.18613987799687898,0.6107612567743242,[0.         0.51320755 1.        ],[0.         0.32706767 1.        ],5,10
986,9.0,0.058405447581217185,0.5288196340319488,[0.         0.53584906 1.        ],[0.         0.47744361 1.        ],6,10
987,9.0,0.20129096325719958,0.6136593024559829,[0.         0.54339623 1.        ],[0.         0.34210526 1.        ],7,10
988,9.0,0.2506880408568591,0.6123809160402437,[0.         0.68301887 1.        ],[0.         0.43233083 1.        ],8,10
989,9.0,0.1940133352248546,0.5950038901856174,[0.         0.60754717 1.        ],[0.         0.41353383 1.        ],9,10
